startup_name,startup_amount_invested,startup_article_publication_date,startup_more_inf_url,startup_levée_de_fonds,startup_founders,startup_Number_of_employees,startup_web_site_url,startup_right_web_site_url,startup_valid_web_site_url,startup_linkedin_url,startup_facebook_url,startup_instagram_url,startup_phone,startup_email,startup_address,startup_phrasechoc
COME IN VR,500 000€,05/07/2021,https://www.jaimelesstartups.fr/come-in-vr-formation-professionnelle-realitee-virtuelle/,Levée de fonds : 500 000€,Fondateurs : David DELAUNAY,Nombre d'employés : 6,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=COME%20IN%20VR,https://www.come-in-vr.com/?utm_source=JaimeLesStartups,True,https://fr.linkedin.com/company/come-in-vr,,,"['+33 (0)4.42.43.15.11', '+33 (0)6 25 48 27 56', '+33 (0)4 42 43 15 11']",['contact@come-in-vr.com'],"['COME IN VRZI Ecopolis 4 bis. allée Alessandro Volta 13500 Martigues, France', 'ZI Ecopolis 4 bis. allée Alessandro Volta 13500 Martigues, France', 'ZI Ecopolis 4 bis, allée Alessandro Volta 13500 Martigues, France']",LA STARTUP COME IN VR UTILISE DES SIMULATEURS EN RÉALITÉ VIRTUELLE POUR CRÉER UNE NOUVELLE EXPÉRIENCE DE FORMATION !
Mon Hangar,400000,28/06/2021,https://www.jaimelesstartups.fr/mon-hangar/,Levée de fonds : 400000,Fondateurs : Joris BACO,Nombre d'employés : 7,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Mon%20Hangar,https://monhangar.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/72146876/,https://www.facebook.com/MonHangar,,['0246840354'],[],[],MON HANGAR EST UNE PLATEFORME POUR QUE LES CITADINS PUISSENT UTILISER LES HANGARS DES AGRICULTEURS COMME GARDE MEUBLE.
"Steerlab lève 1,7 millions € en pre-seed pour sa solution de réponse aux appels d’offres",1700000,05/09/2024,https://www.jaimelesstartups.fr/news/steerlab-leve-17-millions-e-en-pre-seed-pour-sa-solution-de-reponse-aux-appels-doffres/,Levée de fonds : 1700000,Fondateurs : Rami Iguerwane & Othmane Hamzaoui,,https://steerlab.ai/?utm_source=JaimeLesStartups,https://www.steerlab.ai/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/steerlab,,,"['WhatsApp: +9876543210', '123-456-7890', '+1234567890', '456-789-0123', 'Fax: 789-012-3456']",[],"['Paris', '123 Main Street, City, Country', '456 Oak Avenue, Town, Country']","STEERLAB LÈVE 1,7 MILLION D’EUROS EN PRE-SEED POUR AIDER LES ÉQUIPES DE PRESALES À REMPORTER PLUS DE DEALS GRÂCE À L'IA"
Phacet annonce une levée de fonds de 4 millions € pour démocratiser l’IA dans les entreprises,4 000 000€,24/09/2024,https://www.jaimelesstartups.fr/news/phacet-annonce-une-levee-de-fonds-de-4-millions-e-pour-democratiser-lia-dans-les-entreprises/,Levée de fonds : 4 000 000€,"Fondateurs : Nicolas Marchais, William Pambrun, Christophe Lanternier",,https://www.phacetlabs.com/?utm_source=JaimeLesStartups,https://www.phacetlabs.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/phacetlabs/,,,"['+1234567890', 'Fax: 987-654-3210', 'WhatsApp: +12378945612', '123-456-7890']",['team@phacetlabs.com'],"['123 Main Street, City, Country', '12 rue Rougemont, 75009 Paris']",PHACET LÈVE 4 MILLIONS D'EUROS POUR IMPLÉMENTER DES IAS SUR MESURE DANS LES PME ET ETI EUROPÉENNES
"Crée en 2018, devenu licorne en 2021, la startup SWILE annonce atteindre la rentabilité en 2024 :)",200 millions $,12/09/2024,https://www.jaimelesstartups.fr/news/cree-en-2018-licorne-en-2021-la-startup-swile-annonce-atteindre-la-rentabilite-en-2024/,Levée de fonds : 200 millions $,Fondateurs : Loïc Soubeyrand,Nombre d'employés : 422,https://www.swile.co/?utm_source=JaimeLesStartups,https://www.swile.co/en?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/swile,https://www.facebook.com/swileglobal/,https://www.instagram.com/swilefrance,[],[],[],"SWILE CONFIRME SON CHANGEMENT D’ÉCHELLE SUITE AU RACHAT DE BIMPLI FIN 2022, ET RENFORCE SA RENTABILITÉ AU S1 2024"
Siello annonce une levée de fonds de 500 000 euros,500 000 €,29/07/2024,https://www.jaimelesstartups.fr/news/siello-annonce-une-levee-de-fonds-de-500-000-euros/,Levée de fonds : 500 000 €,"Fondateurs : Valentin Cordier, Victor Hoernle et Anaïs Roesch",,https://www.siello.co/?utm_source=JaimeLesStartups,https://www.siello.co/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/siello,https://www.facebook.com/app.siello,https://www.instagram.com/siello.co/,[],[],[],LA STARTUP IMMO SIELLO FÊTE SON 1ER ANNIVERSAIRE ET SA LEVÉE DE 500 000 EUROS
YeldaAI,500000,17/07/2024,https://www.jaimelesstartups.fr/yeldaai-callbots-voicebots-chatbots-relation-client/,Levée de fonds : 500000,Fondateurs : Antoine Sandrin,Nombre d'employés : 20,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=YeldaAI,https://www.yelda.fr/?utm_source=JaimeLesStartups,True,https://fr.linkedin.com/company/yeldaai,https://www.facebook.com/yeldaai/,,[],[],[],LA STARTUP YELDAI A CONÇU UNE IA POUR AUTOMATISER / FACILITER LA RELATION CLIENT !
"May, l’appli pour futurs/jeunes parents, annonce une levée de 7 millions €",7 000 000 €,17/09/2024,https://www.jaimelesstartups.fr/news/may-lappli-pour-futurs-jeunes-parents-annonce-une-levee-de-7-millions-e/,Levée de fonds : 7 000 000 €,"Fondateurs : Cécilia Creuzet, Antoine Creuzet et Adrien Brunet",Nombre d'employés : 25 salariés et 80 professionnels de santé,https://www.may.app/?utm_source=JaimeLesStartups,https://www.may.app/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/may-sante/,,https://www.instagram.com/may.app,"['WhatsApp: +1239876543', '123-456-7890', 'Fax: 987-654-3210', 'WhatsApp: 9876543210', '+1234567890', 'WhatsApp: 555-123-4567']",['legal@intercom.io'],"['123 Main Street, City, Country']",L’APPLICATION SANTÉ MAY LÈVE 7 MILLIONS D'EUROS POUR SE LANCER SUR LE MARCHÉ EUROPÉEN
Buildots choisit par GCC pour introduire l’IA dans la gestion de chantier,115 000 000,18/07/2024,https://www.jaimelesstartups.fr/news/buildots-choisit-par-gcc-pour-introduire-lia-dans-la-gestion-de-chantier/,Levée de fonds : 115 000 000,"Fondateurs : Aviv Leibovici, Roy Danon, Yakir Sudry",,https://buildots.com/fr/?utm_source=JaimeLesStartups,https://buildots.com/fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/buildots/,,,[],[],[],GCC ET BUILDOTS : QUAND L'IA AMÉLIORE LA GESTION DE CHANTIERS
Merci Prosper,1 million d'euros,25/07/2024,https://www.jaimelesstartups.fr/merci-prosper-fonciere-viager-senior/,Levée de fonds : 1 million d'euros,"Fondateurs : Thibault Corvaisier, Anthony Piquet, Victor Perrazi",Nombre d'employés : 10,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Merci%20Prosper,https://www.merciprosper.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/merci-prosper/,,,"['01 87 66 37 10', '0187663710']",['contact@merciprosper.com'],"['19 rue des Trois Bornes, 75011 Paris']",LA FONCIÈRE MERCI PROSPER A CRÉÉ UNE NOUVELLE FORME DE VIAGER BASÉ SUR L’INDIVISION DE LA PROPRIÉTÉ D’UN SENIOR.
My Digital Buildings annonce une levée de fonds de 2 millions €,2 millions d'euros,17/09/2024,https://www.jaimelesstartups.fr/news/my-digital-buildings-annonce-une-levee-de-fonds-de-2-millions-e/,Levée de fonds : 2 millions d'euros,"Fondateurs : Emeric MOUROT, Nicolas GERCHENZON et Benjamin MEHAMEDI",Nombre d'employés : 20,https://www.mydigitalbuildings.com/?utm_source=JaimeLesStartups,https://www.mydigitalbuildings.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/my-digital-buildings/,,https://www.instagram.com/mydigitalbuildings/,"['+33 4 85 69 31 02', '0485693102', '04 85 69 31 02']",['contact@mydigitalbuildings.com'],[],MY DIGITAL BUILDINGS LÈVE 2 MILLIONS D'EUROS POUR ACCÉLÉRER SA CROISSANCE ET SON EXPANSION INTERNATIONALE
"Swaive annonce une levée de fonds de 2,2 millions d’euros","2,2 millions",15/07/2024,https://www.jaimelesstartups.fr/news/swaive-annonce-une-levee-de-fonds-de-22-millions-deuros/,"Levée de fonds : 2,2 millions",Fondateurs : Karen-Laure MREJEN,Nombre d'employés : 5,https://swaive.fr/?utm_source=JaimeLesStartups,https://swaive.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/swaive-fintech/,,,[],['contact@swaive.fr'],[],"SWAIVE, PREMIÈRE PLATEFORME DE PLACEMENTS SANS RISQUE, LÈVE 2.2 MILLIONS D'EUROS POUR RÉMUNÉRER L'ARGENT DORMANT DES FRANÇAIS"
"La startup Bonx annonce une levée de fonds d’1,1 million d’euros en pre-seed","1,1 million €",09/09/2024,https://www.jaimelesstartups.fr/news/la-startup-bonx-annonce-une-levee-de-fonds-d11-million-deuros-en-pre-seed/,"Levée de fonds : 1,1 million €",Fondateurs : Co-fondé par Rémi Beges et Alexandre Barroux au sein d'OSS Ventures,Nombre d'employés : 12,https://www.bonx.tech/?utm_source=JaimeLesStartups,https://www.bonx.tech/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/bonx-manufacturing/,,,"['+123456789012', '456-789-0123', '789-012-3456', '123-456-7890']","['contact@bonx.tech', 'contact@startech.com']","[""36 Rue d'Alsace Lorraine, 31000 Toulouse"", '123 Main Street, City, Country', '456 Elm Street, Town, Country']","BONX LÈVE UN PRE-SEED DE 1,1 MILLION € POUR ACCÉLÉRER LE DÉVELOPPEMENT DE SON ERP BASÉ SUR LES LLM"
"Spotlight Medical annonce une levée de fonds de 6,2 millions d’euros",6 200 000,12/07/2024,https://www.jaimelesstartups.fr/news/spotlight-medical-annonce-une-levee-de-fonds-de-62-millions-deuros/,Levée de fonds : 6 200 000,"Fondateurs : SylvaiN Berlemont, Grégoire Gessain, Marvin Lerousseau",Nombre d'employés : 3,https://www.spotlightmedical.com/?utm_source=JaimeLesStartups,https://spotlightmedical.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/in/sylvainberlemont/,,,[],['press@spotlightmedical.com'],[],"SPOTLIGHT MEDICAL LÈVE 6,2 MILLIONS D'EUROS EN AMORÇAGE"
Axonaut publie son observatoire de la trésorerie des TPE/PME,10 000 000,03/09/2024,https://www.jaimelesstartups.fr/news/axonaut-publie-son-observatoire-de-la-tresorerie-des-tpe-pme/,Levée de fonds : 10 000 000,"Fondateurs : Nicolas Ricard, Nicolas Michel",Nombre d'employés : 22,https://axonaut.com/?utm_source=JaimeLesStartups,https://axonaut.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/axonaut/,https://fr-fr.facebook.com/axonaut/,https://www.instagram.com/axonaut_officiel/,[],['presse@axonaut.com'],"[""2460 L'Occitane, 31670 Labège""]",DÉFICIT DE TRÉSORERIE CHEZ LES TPE : 2/3 DES FONDS INACCESSIBLES À CAUSE DES IMPAYÉS
Jinko,"2,2 M€",29/07/2024,https://www.jaimelesstartups.fr/jinko-soins-personnalises-pour-les-personnes-atteintes-dun-cancer/,"Levée de fonds : 2,2 M€",Fondateurs : Anthony Miossec et Faustine Aussedat Bouvier,Nombre d'employés : 8,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Jinko,https://www.jinko.care/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/98352832/admin/feed/posts/,https://www.facebook.com/jinko.care,https://www.instagram.com/jinko.care?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,"['+33184805311', '0184805311', '06 60 40 71 66', '01 84 80 53 11', '0660407166']",['contact@jinko.care'],[],LA STARTUP JINKO CRÉÉ DES PARCOURS DE SOINS PERSONNALISÉS POUR LES PERSONNES ATTEINTES D’UN CANCER
Inbolt annonce une levée de 15 millions € pour rendre les robots intelligents,15 millions,23/09/2024,https://www.jaimelesstartups.fr/news/inbolt-annonce-une-levee-de-15-millions-e-pour-rendre-les-robots-intelligents/,Levée de fonds : 15 millions,"Fondateurs : Rudy Cohen, Albane Dersy, Louis Dumas",Nombre d'employés : 20,https://www.inbolt.com/?utm_source=JaimeLesStartups,https://www.inbolt.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/inbolt/,,,"['+1234567890', 'Fax: 987-654-3210', 'WhatsApp: +123987654', '123-456-7890']",[],"['456 Oak Avenue, Town, Country', '123 Main Street, City, Country', '13, Rue du 4 Septembre, Paris 75002, Paris']",INBOLT LÈVE 15 MILLIONS D’EUROS POUR RENDRE LES ROBOTS INDUSTRIELS PLUS INTELLIGENTS GRÂCE À L’IA
Little Worker est labélisé B Corp,10 000 000 €,27/08/2024,https://www.jaimelesstartups.fr/news/little-worker-est-labelise-b-corp/,Levée de fonds : 10 000 000 €,"Fondateurs : Aurélien Bros, Nicolas Bletterer",Nombre d'employés : 100,https://www.littleworker.fr/?utm_source=JaimeLesStartups,https://www.littleworker.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/little-worker/,https://www.facebook.com/littleworker,https://www.instagram.com/littleworkerfr/,"['0547749890', '05 47 74 98 90']",['contact@littleworker.fr'],"['19 rue Leyteire, 33000 Bordeaux']",LITTLE WORKER REJOINT LE CERCLE MONDIAL DES ENTREPRISES B CORP ET POURSUIT SON ACTION POUR LE RECONDITIONNEMENT DES LOGEMENTS
Jump annonce une levée de 11 millions pour faciliter la vie des freelances,11 000 000,23/09/2024,https://www.jaimelesstartups.fr/news/jump-annonce-une-levee-de-11-millions-pour-faciliter-la-vie-des-freelances/,Levée de fonds : 11 000 000,Fondateurs : Nicolas Fayon,,https://www.join-jump.com/?utm_source=JaimeLesStartups,https://www.join-jump.com/?utm_source=JaimeLesStartups,True,,,,"['+33 1 76 40 32 01', '+33176403201']",['hello@join-jump.com'],[],JUMP LÈVE 11M€ AFIN DE FAIRE BOUGER LES CODES DU TRAVAIL POUR LES JEUNES GÉNÉRATIONS
Réseauglass,,22/07/2024,https://www.jaimelesstartups.fr/reseauglass-saas-dossier-de-bris-de-glace/,,Fondateurs : Adel oustad,Nombre d'employés : 10-30,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=R%C3%A9seauglass,https://reseauglass.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/83508056/admin/dashboard/,,,"['01.84.80.68.32', '01 84 80 68 32']",['contact@reseauglass.fr'],"['65 Rue de la Croix, 92000 Nanterre']","ReseauGlass est LE logiciel tout en un pour la gestion des professionnels du vitrage automobile. Une solution Clé en main pour une gestion efficace de vos problématiques quotidiennes liées au sinistres bris de glace . Nous avons pensé un système à 360° pour vous permettre de suivre, gérer et optimiser vos dossiers en quelques clics grâce à l'automatisation."
DPAM (Du Pareil Au Même) choisit Veesual améliorer ses ventes en ligne,5 millions,26/06/2024,https://www.jaimelesstartups.fr/news/dpam-du-pareil-au-meme-choisit-veesual-ameliorer-ses-ventes-en-ligne/,Levée de fonds : 5 millions,Fondateurs : Maxime Patte,Nombre d'employés : 15,https://www.veesual.ai/?utm_source=JaimeLesStartups,https://www.veesual.ai/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/veesual/?originalSubdomain=fr,,,[],[],"['10 rue de Penthièvre, 75008 Paris, France']",DPAM S'ALLIE À VEESUAL POUR DOUBLER SES VENTES EN LIGNE D'ICI 2027
Detective Box lève 2 millions d’euros pour révolutionner l’expérience du jeu,2 000 000 €,24/09/2024,https://www.jaimelesstartups.fr/news/detective-box-leve-2-millions-deuros-pour-revolutionner-lexperience-du-jeu/,Levée de fonds : 2 000 000 €,Fondateurs : Emilie Bernier-O'Donnell,Nombre d'employés : 17,https://detectivebox.com/?utm_source=JaimeLesStartups,https://detectivebox.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/detective-box/,https://www.facebook.com/detectiveboxFrance,https://www.instagram.com/detectivebox_france/,[],[],"['48 Rue Ferdinand Buisson, 33130, Bègles']",DETECTIVE BOX LÈVE 2 MILLIONS D'EUROS POUR RÉVOLUTIONNER L'EXPÉRIENCE DU JEU
PraxySanté,600 000 €,23/09/2024,https://www.jaimelesstartups.fr/praxysante-ia-pour-medecins/,Levée de fonds : 600 000 €,Fondateurs : Damien Forest & Maxime Cavrois,Nombre d'employés : 12,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=PraxySant%C3%A9,https://praxysante.fr/en?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/praxysant-/?viewAsMember=true,https://www.facebook.com/people/PraxySant%C3%A9/61558436768357/?locale=fr_FR&_rdr,https://www.instagram.com/praxy.ai/,"['1 (650) 555-0111', '33184202318', '33 1 84 20 23 18']",['info@praxysante.fr'],[],LA STARTUP PRAXYSANTÉ A CONÇU UNE SUITE D’OUTILS IA SPÉCIALISÉS AUX PRATICIENS DE SANTÉ
The VERY Food Co annonce avoir lever plus d’1 million d’euros,850000,05/07/2024,https://www.jaimelesstartups.fr/news/the-very-food-co-annonce-avoir-lever-plus-d1-million-deuros/,Levée de fonds : 850000,Fondateurs : Arnaud Delacour,Nombre d'employés : 5,https://www.theveryfood.co/?utm_source=JaimeLesStartups,https://www.theveryfood.co/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/very-food-company/,,https://instagram.com/theveryfood.co/,[],"['info@theveryfood.co', 'info@theveryfood.co?subject=Hello!']",[],THE VERY FOOD CO. ANNONCE AVOIR LEVÉ PLUS D’1 MILLION D’EUROS DEPUIS SA CRÉATION
osapiens annonce une levée de fonds de 120 millions de dollars,120 millions de dollars,29/07/2024,https://www.jaimelesstartups.fr/news/osapiens-annonce-une-levee-de-fonds-de-120-millions-de-dollars/,Levée de fonds : 120 millions de dollars,"Fondateurs : Alberto Zamora, Stefan Wawrzinek, Matthias Jungblut",,https://osapiens.com/fr/?utm_source=JaimeLesStartups,https://osapiens.com/fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/osapiens/,,,[],[],"['Calle de Méndez Álvaro 20, 28045 Madrid, Espagne', '80797 Munich, Allemagne', 'Schloßlände 26, 85049 Ingolstadt, Allemagne', '82 Avenue du Maine, 75014 Paris, France', '850 New Burton Road, Suite 201, Dover, DE 19904, États-Unis', 'Barbara Strozzilaan 101, 1083 HN Amsterdam, Pays-Bas']",OSAPIENS LÈVE 120 MILLIONS DE DOLLARS AUPRÈS DE GROWTH EQUITY AT GOLDMAN SACHS ALTERNATIVES POUR SOUTENIR LE DÉVELOPPEMENT DURABLE DES ENTREPRISES
Ekwateur,30 000 000 euros,23/07/2024,https://www.jaimelesstartups.fr/ekwateur-fournisseur-delectricite-renouvelable/,Levée de fonds : 30 000 000 euros,"Fondateurs : Julien Tchernia, Jonathan Martelli",Nombre d'employés : 180,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Ekwateur,https://ekwateur.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/ekwateur/,https://www.facebook.com/Ekwateur/,https://www.instagram.com/ekwateur/?hl=fr,"['0977406666', '09 77 40 66 66']","['ekwateur@lagencerp.com', 'devenir.partenaire@ekwateur.fr', 'nous-on-repond@ekwateur.fr']",[],LA STARTUP EKWATEUR EST UN FOURNISSEUR D’ÉLECTRICITÉ RENOUVELABLE.
LimoLane annonce une levée de fonds de 35 millions auprès de Cherry Bay Capital Group,35 000 000 €,09/07/2024,https://www.jaimelesstartups.fr/news/limolane-annonce-une-levee-de-fonds-de-35-millions-aupres-de-cherry-bay-capital-group/,Levée de fonds : 35 000 000 €,Fondateurs : Fabio Nalucci,,https://www.limolane.com/fr/?utm_source=JaimeLesStartups,https://www.limolane.com/fr/?utm_source=JaimeLesStartups,True,,,,"['+1 (914) 233 5274', '+33(1)87653783', '+ 33 (1) 87653783', '+33 (1) 87653783', '+39 02 00614834', '+39 02 21100132', '+44 (20) 38077958']","['info.uk@limolane.com', 'info.fr@limolane.com', 'info@limolane.com', 'hr@limolane.com']","['08 rue d Athènes 75009 Paris, France', '3rd Floor 12 Gough Square London England, EC4A 3DW', 'Signature by Regus – New York City 250 Park Ave 14th Floor, New York, NY 10177', 'Via per Monzoro 41\\43 20007 Cornaredo (MI)', '401 Park Ave S 10th Floor New York NY 10016 United States']",CHERRY BAY CAPITAL INVESTIT DANS LIMOLANE
Lyophitech annone une levée de fonds de 3 millions €,3 000 000 €,29/05/2024,https://www.jaimelesstartups.fr/news/lyophitech-annone-une-levee-de-fonds-de-3-millions-e/,Levée de fonds : 3 000 000 €,,,http://www.lyophitech.fr/?utm_source=JaimeLesStartups,http://www.lyophitech.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/lyophitech/,,,"['+1234567890', 'Fax: 987-654-3210', 'WhatsApp: +123987654', '123-456-7890']",[],"['123 Main Street, City, Country']","LYOPHITECH, FABRICANT DE LYOPHILISATEURS DYNAMIQUES, LÈVE 3 MILLIONS D’EUROS POUR ASSURER SON DÉVELOPPEMENT DANS L’INDUSTRIE PHARMACEUTIQUE"
"Overseed annonce une levée de fonds de 6,7M€ pour ses médicaments à base de cannabis","6,7M€",04/07/2024,https://www.jaimelesstartups.fr/news/overseed-annonce-une-levee-de-fonds-de-67me-pour-ses-medicaments-a-base-de-cannabis/,"Levée de fonds : 6,7M€",Fondateurs : Hugues Péribère,,https://www.overseed.fr/?utm_source=JaimeLesStartups,https://www.overseed.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/overseed-sas/,,,['+33 06 03 23 13 86'],['hugues@overseed.fr'],[],"LA BIOTECH OVERSEED BOUCLE UNE LEVÉE DE FONDS DE 6,7M€ POUR DEVENIR LE PREMIER FABRICANT DE MÉDICAMENTS 100% FRANÇAIS ISSUS DU CANNABIS MÉDICAL"
Némès Paris,1 million d'euros,18/07/2024,https://www.jaimelesstartups.fr/nemes-paris-creer-un-bijou-soi-meme/,Levée de fonds : 1 million d'euros,"Fondateurs : Arnault Daubresque, Julie Pascal et Quentin Leroy",Nombre d'employés : 12,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=N%C3%A9m%C3%A8s%20Paris,https://nemes-paris.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/nemes-paris/,https://www.facebook.com/nemes.paris,https://www.instagram.com/nemes.paris/,['0782887188'],['hello@nemes-paris.com'],[],LA STARTUP NÉMÈS PROPOSE À TOUT À CHACUN DE CRÉER UN BIJOUX EN LIGNE ET DE LE RECEVOIR ENSUITE !
"L’hebergeur Scalingo annonce une levée de fonds de 3,5 millions €",3500000,11/07/2024,https://www.jaimelesstartups.fr/news/scalingo-annonce-une-levee-de-fonds-de-35-millions-e/,Levée de fonds : 3500000,Fondateurs : Yann Klis,,https://scalingo.com/fr?utm_source=JaimeLesStartups,https://scalingo.com/fr?utm_source=JaimeLesStartups,True,,,,[],"['%20abuse@scalingo.com', '%20security@scalingo.com', 'abuse@scalingo.com', 'support@scalingo.com', 'security@scalingo.com']","['13 rue Jacques Peirotes, 67000 Strasbourg, France']","SCALINGO, LA PLATEFORME D’HÉBERGEMENT CLOUD FRANÇAISE LÈVE 3,5M€ POUR ACCÉLÉRER SA CROISSANCE"
"La PropTech SEVENTEE lève 1,3 Millions d’euros pour sa plateforme de matching propriétaire/locataire","1,3 M€",07/06/2024,https://www.jaimelesstartups.fr/news/la-proptech-seventee-leve-13-millions-deuros-pour-sa-plateforme-de-matching-proprietaire-locataire/,"Levée de fonds : 1,3 M€",Fondateurs : Marc Bruère et Guillaume Deslandes,Nombre d'employés : 6,https://www.seventee.com/?utm_source=JaimeLesStartups,https://www.seventee.com/?utm_source=JaimeLesStartups,True,,,,"['456-789-0123', 'WhatsApp: +1234567890', 'Fax: 789-012-3456', '123-456-7890']",['contact@seventee.com'],"['123 Main Street, City, Country', '456 Elm Street, Town, Country']","SEVENTEE LÈVE 1,3 M€ AUPRÈS DE PROFESSIONNELS DE L’IMMOBILIER ET DU BTP"
"Nova Carbon lève 1,4 millions d’euros pour recycler la fibre de carbone","1,4 M€",04/06/2024,https://www.jaimelesstartups.fr/news/nova-carbon-leve-14-millions-deuros-pour-recycler-la-fibre-de-carbone/,"Levée de fonds : 1,4 M€",Fondateurs : Hugo Cartron et Vincent Gamboa,,https://www.nova-carbon.com/?utm_source=JaimeLesStartups,https://www.nova-carbon.com/?utm_source=JaimeLesStartups,True,,,,[],[],"['Head Office: 58 Avenue Marcel Dassault, Mérignac 33700', 'Laboratory: 166 Bis Avenue des Marroniers, batiment B5, 33700 Mérignac']","NOVA CARBON LÈVE 1,4 M€ POUR RÉVOLUTIONNER LE RECYCLAGE DE LA FIBRE CARBONE"
DEEMEA lève 4 millions € pour son IA dédiée aux études cliniques,4000000,07/06/2024,https://www.jaimelesstartups.fr/news/deemea-leve-4-millions-e-pour-son-ia-dediee-aux-etudes-cliniques/,Levée de fonds : 4000000,"Fondateurs : Bruno Maisonnier, Michel Bonnin, AIT SI SELMI Tarik, Bechara Wakim and Charles-Edouard Bouée",Nombre d'employés : 15,https://deemea.com/?utm_source=JaimeLesStartups,https://deemea.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/deemea/mycompany/,,,"['WhatsApp: +12378945612', '123-456-7890', 'Fax: 987-654-3210', '+1234567890', 'WhatsApp: 555-123-4567']",[],"['123 Main Street, City, Country', '456 Oak Avenue, Town, Country']",DEEMEA ANNONCE UNE LEVÉE DE FONDS DE 4 MILLIONS D’EUROS POUR INTENSIFIER LE DÉPLOIEMENT EUROPÉEN DE SA PLATEFORME D'IA DÉDIÉE À LA RECHERCHE CLINIQUE.
Ethi’Kdo annonce une levée de fonds 700K€,700 000,19/09/2024,https://www.jaimelesstartups.fr/news/ethikdo-annonce-une-levee-de-fonds-700ke/,Levée de fonds : 700 000,Fondateurs : Séverin Prats,,https://www.ethikdo.co/?utm_source=JaimeLesStartups,https://www.ethikdo.co/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/ethikdo/,,https://www.instagram.com/ethikdo.co/,"['WhatsApp: +12378945612', '123-456-7890', '+123456789012', 'Fax: 987-654-3210', 'WhatsApp: +123789456123', '+1234567890', '456-789-0123', 'WhatsApp: 555-123-4567', 'Fax: 789-012-3456']",[],"['123 Main Street, City, Country', '456 Oak Avenue, Town, Country']",ETHI'KDO LÈVE 700 000€ !
"Mistral.ai : une levée de fonds record de 600 millions € propulse la valorisation de l’entreprise à 5,8 milliards €",600 millions €,11/06/2024,https://www.jaimelesstartups.fr/news/mistral-ai-une-levee-de-fonds-record-de-600-millions-e-propulse-la-valorisation-de-lentreprise-a-58-milliards-e/,Levée de fonds : 600 millions €,"Fondateurs : Arthur Mensch, Guillaume Lample et Timothée Lacroix",Nombre d'employés : 22,https://mistral.ai/?utm_source=JaimeLesStartups,https://mistral.ai/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/mistralai/,,,"['WhatsApp: +1234567890', '123-456-7890', 'Fax: 987-654-3210', 'WhatsApp: 9876543210', '+1234567890', '456-789-0123', 'Fax: 789-012-3456']",[],"['123 Main Street, City, Country', '456 Oak Avenue, Town, Country']","LA START-UP FRANÇAISE SPÉCIALISÉE DANS L'INTELLIGENCE ARTIFICIELLE (IA), MISTRAL.AI, VIENT DE RÉALISER UNE LEVÉE DE FONDS HISTORIQUE, CONFIRMANT AINSI SA PLACE DE LEADER DANS LE SECTEUR."
