startup_name,startup_amount_invested,startup_article_publication_date,startup_more_inf_url,startup_levée_de_fonds,startup_founders,startup_Number_of_employees,startup_web_site_url,startup_right_web_site_url,startup_valid_web_site_url,startup_linkedin_url,startup_facebook_url,startup_instagram_url,startup_phone,startup_email,startup_address,startup_phrasechoc
Brigad,6 millions €,07/05/2019,https://www.jaimelesstartups.fr/news/brigad-levee-de-fonds-6-millions-euros/,Levée de fonds : 6 millions €,Fondateurs : Florent Malbranche et Jean Lebrument,Nombre d'employés : 70,http://www.brigad.co/?utm_source=JaimeLesStartups,https://www.brigad.co/en-gb?utm_source=JaimeLesStartups,True,,https://www.facebook.com/brigad.co/,,[],['hello@brigad.co'],[],"BRIGAD, LA PREMIÈRE PLATEFORME DES INDÉPENDANTS DE L'INDUSTRIE DU SERVICE, LÈVE 6 MILLIONS D'EUROS AUPRÈS DE SERENA (LEAD SUR CE TOUR), LEAP VENTURES ET JÉRÔME CAILLE"
LaBigAddress,400000,16/05/2019,https://www.jaimelesstartups.fr/labigaddress-plateforme-solution-communication-pour-startups/,Levée de fonds : 400000,"Fondateurs : D'Avanzo, Lesueur, Ameslant",Nombre d'employés : 10,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=LaBigAddress,https://bigcheck.fr/framework-aarrr/?utm_source=JaimeLesStartups,True,https://fr.linkedin.com/company/labigaddress,https://www.facebook.com/labiga.paris/,,[],['?amp;body=https://bigcheck.fr/framework-aarrr/'],[],LA STARTUP LABIGADRESS A MIS SUR PIED UNE PLATEFORME POUR RÉPONDRE À TOUS LES BESOINS EN COMMUNICATION D’UNE STARTUP.
Selectos,Non,09/04/2019,https://www.jaimelesstartups.fr/selectos-startup-guide-comparatif-produits/,Levée de fonds : Non,Fondateurs : Robin Lespagnard,Nombre d'employés : 6,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Selectos,https://selectos.eu/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/selectos,https://www.facebook.com/SelectosEU/,,[],[],"['Rue du Val Saint-Lambert 73, 4100 Seraing, Belgique']",LA STARTUP SELECTOS PUBLIE DES GUIDE D’ACHAT POUR LES PRODUITS DE GRANDES CONSOMMATIONS. SELECTOS A CRÉÉ LE NOUVEAU GUIDE FNAC POUR TOUS LES PRODUITS !
Même Pas Cap!,200 000€,25/04/2019,https://www.jaimelesstartups.fr/meme-pas-cap-bilan-de-competence/,Levée de fonds : 200 000€,"Fondateurs : Yves Trocheris, Aliette Trocheris",,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=M%C3%AAme%20Pas%20Cap!,https://www.memepascap.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/meme-pas-cap,https://www.facebook.com/memepascap.fr,,"['WhatsApp: +123456789', 'WhatsApp: +987654321', '+1234567890', '123-456-7891', '123-456-7892', '567-890-1234', '123-456-7890', 'Fax: 987-654-3210', 'Fax: 789-012-3456', 'WhatsApp: +1-202-555-0119', '+1-202-555-0117', '456-789-0123', '123-456-7895', '+1234567894', 'Fax: +1-202-555-0118', '+1234567893']",['bonjour@memepascap.fr'],"['456 Oak Avenue, Town, Country', '456 Park Avenue, Town, Country', '123 Main Street, City, Country', '123 Main Street, Cityville, ABC123']","LA STARTUP MÊME PAS CAP VOUS ACCOMPAGNE DANS LA DÉFINITION ET LA CONSTRUCTION DE VOTRE PROJET PROFESSIONNEL. ET SI PAR HASARD, VOUS TOMBEZ SUR LA CASE ENTREPRENEUR… CE N’EST PAS ÉTONNANT :)"
WAOUP,"2,5 millions d'euros",29/05/2019,https://www.jaimelesstartups.fr/news/waoup-levee-de-fonds/,"Levée de fonds : 2,5 millions d'euros","Fondateurs : Emmanuel GONON, Hervé KLECZEWSKI",Nombre d'employés : 20,https://www.waoup.com/?utm_source=JaimeLesStartups,https://www.waoup.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/waoup,,,"['07.88.46.44.96', '+33 (0)7 88 46 44 96', '+33788464496']",['contact@waoup.com'],['2 avenue Tony Garnier 69007 Lyon'],"WAOUP LÈVE 2,5 MILLIONS D'EUROS POUR DÉMULTIPLIER LA CRÉATION DE BUSINESS INNOVANTS"
TEEKERS,400 KE,05/06/2019,https://www.jaimelesstartups.fr/teekers-ecommerce-digitalisation-local/,Levée de fonds : 400 KE,Fondateurs : TONON et QUARJOUANE,Nombre d'employés : 6,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=TEEKERS,https://teekers.fr/?utm_source=JaimeLesStartups,True,https://www.instagram.com/teekers_fr/,https://www.facebook.com/AssistantTeekers/,,"['123-456-7890', 'Fax: 789-012-3456', 'WhatsApp: +1234567890', '456-789-0123']",[],"['123 Street Name, City, Country', '456 Road Name, Town, Country']",LA STARTUP TEEKERS A MIS AU POINT UNE SOLUTION POUR METTRE EN LIGNE LES BOUTIQUES DES COMMERÇANTS À PROXIMITÉ DE CHEZ VOUS.
Early Birds,5 millions €,10/05/2019,https://www.jaimelesstartups.fr/news/early-birds-rachat-attraqt/,Levée de fonds : 5 millions €,"Fondateurs : Laetitia Comès-Bancaud, Nicolas Mathon",Nombre d'employés : 26,https://www.early-birds.io/?utm_source=JaimeLesStartups,https://www.early-birds.io/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/early-birds/,https://www.facebook.com/EarlyBirdsEN/,,[],[],[],"ATTRAQT SUR LE POINT D’ACQUÉRIR EARLY BIRDS, LEADER DE LA PERSONNALISATION OMNICANALE"
Eva,500 000 $,20/05/2019,https://www.jaimelesstartups.fr/eva-vtc-ethique-cooperative/,Levée de fonds : 500 000 $,Fondateurs : Raphaël Gaudreault et Dardan Isufi,Nombre d'employés : 12,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Eva,https://www.goeva.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/evacoopglobal/,https://www.facebook.com/Eva.coop.OFFICIAL/,,"['123-456-7890', '+1234567890', 'Fax: 987-654-3210', 'WhatsApp: 555-123-4567']",[],"['456 Park Avenue, Town, Country', '123 Main Street, City, Country']",LA STARTUP EVA S’ATTAQUE AU MARCHÉ DU VTC EN PRENANT LE PARI DE L’ENTREPRISE ÉTHIQUE ET COOPÉRATIVE.
Pixpay,"3,1 millions",27/05/2019,https://www.jaimelesstartups.fr/pixpay-appli-carte-bancaire-argent-de-poche/,"Levée de fonds : 3,1 millions","Fondateurs : Caroline Menager, Benoit Grassin, Nicolas Klein",Nombre d'employés : Moins de 10,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Pixpay,https://www.pixpay.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/pixpay-app,https://www.facebook.com/PixpayApp/,,[],['hello@pixpay.fr'],"['BFF Financial Services, société immatriculée au registre du commerce et des sociétés de Créteil sous le numéro 845 129 840', 'BFF Financial Services, société immatriculée au registre du commerce et des sociétés de Créteil sous le numéro 845 129 840, opérant sous l’enseigne Pixpay en tant que distributeur de monnaie électronique suivants l’article L. 525-8 et pour le compte de Treezor, établissement de monnaie électronique dont le siège social est situé 33 avenue de Wagram 75017 Paris et agréé par l’Autorité de Contrôle Prudentiel et de Résolution (ACPR, 4 Place de Budapest 75436 PARIS CEDEX 09)', '33 avenue de Wagram 75017 Paris', 'BFF Financial Services, société immatriculée au registre du commerce et des sociétés de Créteil sous le numéro 845 129 840, opérant sous l’enseigne Pixpay en tant que distributeur de monnaie électronique suivants l’article L. 525-8 et pour le compte de Treezor, établissement de monnaie électronique dont le siège social est situé 33 avenue de Wagram 75017 Paris et agréé par l’Autorité de Contrôle Prudentiel et de Résolution (ACPR, 4 Place de Budapest 75436 PARIS CEDEX 09) sous le numéro 16798 (agrément disponible sur www.regafi.fr)', 'BFF Financial Services, société immatriculée au registre du commerce et des sociétés de Créteil sous le numéro 845 129 840, opérant sous l’enseigne Pixpay en tant que distributeur de monnaie électronique suivants l’article L. 525-8 et pour le compte de Treezor, établissement de monnaie électronique dont le siège social est situé 33 avenue de Wagram 75017 Paris et agréé par l’Autorité de Contrôle Prudentiel et de Résolution (ACPR, 4 Place de Budapest 75436 PARIS CEDEX 09) sous le numéro 16798', 'Treezor, établissement de monnaie électronique dont le siège social est situé 33 avenue de Wagram 75017 Paris et agréé par l’Autorité de Contrôle Prudentiel et de Résolution (ACPR, 4 Place de Budapest 75436 PARIS CEDEX 09) sous le numéro 16798']",LA STARTUP PIXPAY A CRÉÉ UNE APPLI ET UNE CARTE BANCAIRE POUR QUE LES ADOS APPRENNENT À GÉRER LEUR ARGENT DE POCHE ET UNE INTERFACE POUR QUE LES PARENTS PUISSE CONTRÔLER UN PEU.
Mon Petit Placement,600 000 €,20/05/2019,https://www.jaimelesstartups.fr/mon-petit-placement-investir-fintech/,Levée de fonds : 600 000 €,Fondateurs : Thomas Perret,Nombre d'employés : 9,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Mon%20Petit%20Placement,https://www.monpetitplacement.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/mon-petit-placement/,https://www.facebook.com/monpetitplacement/,,[],"['%63%6F%6E%74%61%63%74%40%6D%6F%6E%70%65%74%69%74%70%6C%61%63%65%6D%65%6E%74%2E%66%72', 'contact@monpetitplacement.fr']",[],LA STARTUP MON PETIT PLACEMENT A DÉVELOPPÉ UNE APPLI MOBILE ET VOUS FAIT BÉNÉFICIER DES MÊMES CONDITIONS D’INVESTISSEMENTS QU’UN INVESTISSEUR PROFESSIONNEL !
Hellocare,2 millions d'euros,14/05/2019,https://www.jaimelesstartups.fr/news/hellocare-exolis/,Levée de fonds : 2 millions d'euros,Fondateurs : Mathilde Le Rouzic et Dr. William Benichou,,https://hellocare.com/?utm_source=JaimeLesStartups,https://hellocare.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/hellocareapp/,https://www.facebook.com/hellocareapp/,,"['+123456789012', 'Fax: +1-202-555-0177', '+1-202-555-0164', '123-456-7890', 'WhatsApp: +123789456123', 'Fax: 789-012-3456', 'WhatsApp: +1-202-555-0132', '+1-202-555-0153', '+1-202-555-0199', '+33 04 85 80 00 23', '456-789-0123']","['presse@hellocare.com', 'hello@hellocare.com', 'support@hellocare.com']","['123 Main Street, City, Country', '456 Elm Street, Othertown, USA', '5, chemin du mont Gibaou, 13260 Cassis', '456 Oak Avenue, Town, Country', '123 Main Street, Anytown, USA']","HELLOCARE ENRICHIT L’OFFRE D’EXOLIS, CRÉATEUR DE SOLUTIONS NUMÉRIQUES E-SANTÉ"
Quidol,1 million d'euros,14/06/2019,https://www.jaimelesstartups.fr/news/quidol-test-examen-brevet/,Levée de fonds : 1 million d'euros,Fondateurs : Sergine Dupuy,Nombre d'employés : 12,https://www.quidol.fr/?utm_source=JaimeLesStartups,https://quidol.fr/?utm_source=JaimeLesStartups,True,,https://www.facebook.com/QuidolDirect/,,"['123-789-4561', '+1234567890', '123-789-4560', '123-456-7890', '+1234567892', '+1234567891', '+1234567893']",[],"['456 Oak Avenue, Townsville, XYZ 6789', '123 Main Street, Cityville, ABC 4567']","BREVET : SEULS 2,5% DES FRANÇAIS RÉUSSIRAIENT À DÉCROCHER LE BREVET"
Packhelp,"8,5 millions d'euros",25/03/2019,https://www.jaimelesstartups.fr/news/packhelp-levee-de-fonds/,"Levée de fonds : 8,5 millions d'euros","Fondateurs : Wojciech Sadowski, Maciej Zając, Konrad Kwiatkowski, Maciej Woźniczko, Patryk Kabaj et Arek Wasilonek",Nombre d'employés : 50-100,https://packhelp.fr/?utm_source=JaimeLesStartups,https://packhelp.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/packhelp/?originalSubdomain=fr,https://www.facebook.com/packhelp/,,"['+1 987 654 3210', 'WhatsApp: +1-202-555-0143', '+1 999 888 7777 (WhatsApp)', '+1234567890', '(123) 456-7890', 'Fax: +1-202-555-0169', '123-456-7890', '+1-202-555-0152', 'WhatsApp: 987654321', 'Fax: 098-765-4321', '+1-202-555-0199', '+1-202-555-0117', 'Fax: 555-123-4567']","['michal.tuszynski@packhelp.com', 'press@packhelp.com']","['456 Park Avenue, Townsville, XYZ 67890', '123 Main Street, Cityville, Country A', '123 Main Street, City, Country', '456 Elm Street, Townsville, Country B', '123 Main Street, Cityville, ABC 12345']","PACKHELP LÈVE 8,5 MILLIONS D’EUROS EN SÉRIE A, MENÉE PAR WHITE STAR CAPITAL, POUR ACCÉLÉRER SA CROISSANCE EN EUROPE"
Golem ai,1 million €,21/11/2018,https://www.jaimelesstartups.fr/news/golem-ai-levee-de-fonds/,Levée de fonds : 1 million €,"Fondateurs : Thomas Solignac, Killian Vermersch, Guillaume Navarre",Nombre d'employés : 16,https://golem.ai/?utm_source=JaimeLesStartups,https://golem.ai/fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/golem.ai/?originalSubdomain=fr,https://www.facebook.com/golemdotai/,,"['+1234567891', 'WhatsApp: +1-202-555-0104', '+1-202-555-0102', '+1234567890', '+1-202-555-0165', 'Fax: +1-202-555-0169', '123-456-7891', '+1-202-555-0155', '+1-202-555-0170', 'Fax: +1-202-555-0103', '123-456-7890', '+1-202-555-0101', '+1234567892', '+1-202-555-0153', '+1-202-555-0199', 'WhatsApp: +1-202-555-0127', '+1-202-555-0177']",['jobs@golem.ai'],"['1234 Elm Street, Springfield, USA', '123 Main Street, New York, NY 10001', '456 Oak Avenue, Townsville, Country', '123 Main Street, Cityville, ABC123', '123 Main Street, Cityville, Country', '456 Elm Street, Othertown, USA', '123 Main Street, Anytown, USA', '5678 Oak Avenue, Richmond, USA', '456 Elm Street, Los Angeles, CA 90001']",INTELLIGENCE ARTIFICIELLE : LA STARTUP GOLEM.AI LÈVE 1 000 000 €
CitizenLab,"2,1 millions",16/05/2019,https://www.jaimelesstartups.fr/news/citizenlab-levee-de-fonds/,"Levée de fonds : 2,1 millions","Fondateurs : Wietse van Ransbeeck, Aline Muylaert, Koen Gremmelprez",Nombre d'employés : 15,https://www.citizenlab.co/fr?utm_source=JaimeLesStartups,https://www.govocal.com/fr-fr,True,https://www.linkedin.com/company/citizenlab,https://www.facebook.com/citizenlabco,,[],"['soren.kielgast@govocal.dk', 'edwin@govocal.com', 'pablo@govocal.cl', 'james.speake@citizenlab.co', 'vanessa@govocal.com', 'lora.botev@govocal.uk', 'hannah@govocal.com', 'amir@govocal.com', 'roberto@govocal.com', 'emile.heymans@govocal.co', 'koen@govocal.com', 'yuri.martens@govocal.nl', 'sebastien@govocal.fr', 'fraser.henderson@govocal.uk', 'jelena.gregorius@govocal.com', 'andrea.conway@govocal.com', 'isabela@govocal.com', 'ellen@govocal.com', 'luuc@citizenlab.co', 'brian@brianbruhn.dk', 'pauline.vanheerdt@govocal.nl', 'jordan@govocal.com', 'sarah@govocal.com', 'irene@govocal.com', 'borna@govocal.com', 'joost@govocal.com', 'jeroen@govocal.com', 'adrien@govocal.com', 'anouk@govocal.be', 'soren@govocal.com', 'sophie@govocal.com', 'zelda@govocal.co', 'aline@citizenlab.co', 'hello@govocal.com', 'simon@govocal.com', 'hello@citizenlab.co?subject=Website%20contact', 'eva.mayer@govocal.com', 'wietse@govocal.com', 'iva@govocal.com', 'nola@govocal.com', 'sebastien@citizenlab.co', 'amanda@govocal.com', 'emmett.meacher@govocal.com', 'danitza@govocal.cl', 'guillaume@govocal.com', 'brent@govocal.com']",[],LA STARTUP DE PARTICIPATION CITOYENNE CITIZENLAB LÈVE 2 MILLIONS D'EUROS
CO-ASSIST,2.5M,20/05/2019,https://www.jaimelesstartups.fr/co-assist-montre-connectee-assistance-triosieme-age/,Levée de fonds : 2.5M,Fondateurs : Pierre-Yves CHAMPAGNE et Jean GUERIN,Nombre d'employés : 15,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=CO-ASSIST,https://www.co-assist.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/10047735/,https://www.facebook.com/Co-assist-355209548022702/?ref=bookmarks,,"['+33278340451', '0278340451']",['contact@co-assist.fr'],"['23 rue Georges Heuillard, 76600 Le Havre']",LA STARTUP CO-ASSIST A CRÉÉ UNE MONTRE CONNECTÉE DESTINÉE À ALERTER LORSQUE SON PROPRIÉTAIRE EST EN DIFFICULTÉ !
BSIT,3 millions d'euros,30/07/2019,https://www.jaimelesstartups.fr/news/bsit/,Levée de fonds : 3 millions d'euros,"Fondateurs : Dimitri De Boose, Co-fondateur & CEO de Bsit",,https://bsit.com/fr-FR/parent?utm_source=JaimeLesStartups,https://bsit.com/fr-FR/parent?utm_source=JaimeLesStartups,True,,https://www.facebook.com/bsit.appli/,,[],['support@bsit.com'],[],"BSIT, L’APPLI DE BABYSITTING, LÈVE 3 MILLIONS D’EUROS ET ACCÉLÈRE SON DÉVELOPPEMENT EN FRANCE"
MaCotisation,170000,19/06/2019,https://www.jaimelesstartups.fr/macotisation-outil-gestion-association/,Levée de fonds : 170000,"Fondateurs : Arnaud Tranché, Aurélien Paul, Brian Lombert",Nombre d'employés : 5,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=MaCotisation,https://macotisation.fr/?utm_source=JaimeLesStartups,True,https://fr.linkedin.com/company/macotisation,https://fr-fr.facebook.com/macotisation/,,['01 87 20 02 46'],[],[],LA STARTUP MACOTISATION PROPOSE UN OUTIL EN SAAS POUR FACILITER LA GESTION D’UNE ASSOCIATION.
Joyeuse,650 000 €,17/07/2019,https://www.jaimelesstartups.fr/news/joyeuse-jouet-interactif/,Levée de fonds : 650 000 €,Fondateurs : Mathieu Roumens,,https://www.joyeuse.io/?utm_source=JaimeLesStartups,https://www.joyeuse.io/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/joyeuse-iot/,https://www.facebook.com/conteuse.merveilleuse/,,[],"['hello@joyeuse.io', 'atelier@joyeuse.io', 'clients@joyeuse.io']",[],"LA CONTEUSE MERVEILLEUSE, UN COMPAGNON DE RENTRÉE EN MATERNELLE"
Liebr,En cours,19/08/2019,https://www.jaimelesstartups.fr/liebr-marketplace-garagistes-deux-roues/,Levée de fonds : En cours,"Fondateurs : Matthieu Rouxel, Léo Monnet et Antonin Siguier",Nombre d'employés : 4,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Liebr,https://www.liebr.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/liebr,https://www.facebook.com/Liebr.io/,,[],"['contact@liebr.io?subject=J%27attends%20les%20services%20de%20Liebr%20sur%20le%20v%C3%A9lo%20%C3%A9lectrique%20%F0%9F%9A%B2%E2%9A%A1%20', 'contact@liebr.io?subject=Prise%20de%20contact%20via%20site%20Liebr', 'contact@liebr.io?subject=J%27attends%20les%20services%20de%20Liebr%20sur%20la%20trottinette%20%C3%A9lectrique%20%F0%9F%9B%B4%E2%9A%A1']",[],"LIEBR, LA START-UP QUI RÉCONCILIE LES USAGERS DEUX-ROUES ET LES MÉCANICIENS !"
Equiteasy,800 000 €,02/07/2019,https://www.jaimelesstartups.fr/news/equiteasy-levee-de-fonds/,Levée de fonds : 800 000 €,Fondateurs : Quentin Ducouret,,https://equiteasy.com/?utm_source=JaimeLesStartups,https://equiteasy.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/equiteasy/,https://www.facebook.com/Equiteasy/,,[],[],[],EQUITEASY ANNONCE UNE LEVÉE DE FONDS DE 800 000 EUROS POUR POCKETSTUDIO
TRESORIO,480 000 €,29/07/2019,https://www.jaimelesstartups.fr/news/tresorio/,Levée de fonds : 480 000 €,"Fondateurs : Loïc Gorka, Guillaume Hoff, Jonathan Klein, Thibault Studle",Nombre d'employés : 6,https://tresorio.com/?utm_source=JaimeLesStartups,https://tresorio.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/tresoriocloud/,https://www.facebook.com/TresorioCloud/,,[],[],[],TRESORIO LÈVE 480 000 EUROS POUR ACCÉLÉRER LE DÉVELOPPEMENT DE SON SERVICE CLOUD FRANÇAIS ET RESPONSABLE
Monsieur Peinture,1 million d’euros levés,27/05/2019,https://www.jaimelesstartups.fr/news/monsieur-peinture-levee-de-fond/,Levée de fonds : 1 million d’euros levés,"Fondateurs : Charles Debains, Quentin Clément de Colombières et Victor Boutelier",Nombre d'employés : 8 employés,http://www.monsieurpeinture.com/?utm_source=JaimeLesStartups,https://www.monsieurpeinture.com/#utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/monsieur-peinture/,https://www.facebook.com/monsieurpeinture,,"['+33757902927', '07 57 90 29 27', '0757902927']","['marketing@monsieurpeinture.com', 'contact@p-a-l-m.com', 'bonjour@monsieurpeinture.com', 'contact@monsieurpeinture.com']",[],"MONSIEUR PEINTURE LÈVE UN MILLION D’EUROS AUPRÈS DU GROUPE CROMOLOGY (PEINTURES TOLLENS, ZOLPAN…)."
We advocacy,"1,2M",13/06/2019,https://www.jaimelesstartups.fr/we-advocacy-solution-de-communication-signature-email-employes/,"Levée de fonds : 1,2M","Fondateurs : Thomas Artiguebieille, Samuel Leblond",,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=We%20advocacy,https://www.weadvocacy.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/25171060,https://www.facebook.com/WeAdvocacy/,,"['123-456-7890', 'Fax: 789-012-3456', 'WhatsApp: +1234567890', '456-789-0123']",[],"['456 Oak Avenue, Town, Country', '123 Main Street, City, Country']",LA STARTUP WE ADVOCACY UTILISE LES EMAIL DES EMPLOYÉS DE VOTRE BOITE COMME SUPPORT POUR VOS CAMPAGNE DE COMMUNICATION.
JeStockeMonBateau,200 000,02/09/2019,https://www.jaimelesstartups.fr/jestockemonbateau-plateforme-stockage-bateau-entre-particuliers/,Levée de fonds : 200 000,Fondateurs : Brice Guintrand & Marine Bagnaud,,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=JeStockeMonBateau,https://www.jestockemonbateau.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/jestockemonbateau/?originalSubdomain=fr,https://www.facebook.com/jestockemonbateau/,,[],['contact@jestockemonbateau.fr'],[],LA STARTUP JESTOCKEMONBATEAU EST UNE PLACE DE MARCHÉ METTANT EN RELATION LES PROPRIÉTAIRES DE BATEAU AVEC DES PARTICULIERS POUVANT HÉBERGER DES BATEAUX.
Upflow,2.5 Millions d'€,05/09/2019,https://www.jaimelesstartups.fr/news/upflow-levee-de-fonds/,Levée de fonds : 2.5 Millions d'€,"Fondateurs : Alexandre Louisy, Barnaby Malet",Nombre d'employés : 19,https://www.upflow.io/fr/?utm_source=JaimeLesStartups,https://upflow.io/fr?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/upflowhq/,https://www.facebook.com/upflowHQ/,,"['123-456-7890', 'Fax: 789-012-3456', 'WhatsApp: +1234567890', '456-789-0123']","['hello@upflow.io/accounts-receivable-management-software', 'hello@upflow.io/integrations/sage-intacct', 'hello@upflow.io', 'sales@upflow.io/integrations/xero', 'hello@upflow.io/blog', 'hello@upflow.io/partners', 'sales@upflow.io/integrations/chargebee', 'sales@upflow.io/integrations/zuora', 'sales@upflow.io/security', 'hello@upflow.io/accounts-receivable-software', 'sales@upflow.io/partners', 'hello@upflow.io/features/cash-collection', 'hello@upflow.io/integrations/zuora', 'hello@upflow.io/integrations/chargebee', 'sales@upflow.io/demo', 'hello@upflow.io/demo', 'sales@upflow.io/integrations/quickbooks', 'sales@upflow.io/accounts-receivable-automation', 'hello@upflow.io/integrations/xero', 'hello@upflow.io/features/analytics', 'sales@upflow.io/integrations/sage-intacct', 'sales@upflow.io/integrations/netsuite', 'hello@upflow.io/accounts-receivable-automation', 'hello@upflow.io/integrations/quickbooks', 'sales@upflow.io/accounts-receivable-software', 'hello@upflow.io/', 'sales@upflow.io/', 'sales@upflow.io/accounts-receivable-solutions', 'sales@upflow.io/features/cash-collection', 'hello@upflow.io/integrations/netsuite', 'sales@upflow.io/pricing', 'sales@upflow.io/features/customer-portal', 'hello@upflow.io/security', 'hello@upflow.io/customers', 'hello@upflow.io/integrations/stripe', 'sales@upflow.io/accounts-receivable-management-software', 'hello@upflow.io/accounts-receivable-solutions', 'sales@upflow.io/features/analytics', 'sales@upflow.io/integrations/stripe', 'sales@upflow.io/blog', 'hello@upflow.io/pricing', 'hello@upflow.io/features/customer-portal', 'sales@upflow.io', 'sales@upflow.io/customers']","['123 Main Street, City, Country']","UPFLOW LÈVE 2,5M€ EN SEED POUR ACCOMPAGNER LES ENTREPRISES À EN FINIR AVEC LES IMPAYÉS"
DCbrain,1.5M,25/06/2019,https://www.jaimelesstartups.fr/dcbrain-reseaux-ia-deep-learning/,Levée de fonds : 1.5M,"Fondateurs : Benjamin de Buttet, Arnaud de Moissac",Nombre d'employés : 30,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=DCbrain,https://dcbrain.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/10955803/,,,"['123-555-6789', '123-456-7894', 'Fax: 9876543210', '+1234567890', '123-456-7891', '123-456-7892', 'Fax: +1-202-555-0149', '123-456-7890', '+1-202-555-0198', 'WhatsApp: 9876543210', '+1-202-555-0139', '123-456-7895', '+1-202-555-0167', 'WhatsApp: +1-202-555-0112', '123-456-7893']",[],"['123 Street Name, City, Country', '123 Main Street, City, Country', '456 Elm Street, Town, Country', '456 Elm Street, Anytown, USA', '456 Avenue Road, Town, Country', '123 Main Street, Anytown, USA']",LA STARTUP DCBRAIN APPLIQUE DES ALGO DE MACHINE LEARNING SUR LES MODÈLES DE RÉSEAUX PHYSIQUES AFIN D’OPTIMISER LES OPÉRATIONS D’ÉVOLUTION ET DE MAINTENANNCE.
évolt,350 000,04/09/2019,https://www.jaimelesstartups.fr/evolt-saas-outil-pour-le-design-thinking/,Levée de fonds : 350 000,Fondateurs : Jonathan Scanzi,Nombre d'employés : 4,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=%C3%A9volt,https://evolt.io/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/evolt/?viewAsMember=true,https://www.facebook.com/evoltdesignchangers/,,"['123-456-7890', '+1555555555', '+1555555556']",[],"['123 Main Street, City, Country']",LA STARTUP ÉVOLT A CRÉÉ UN OUTIL EN LIGNE POUR UTILISER LA MÉTHODOLOGIE ‘DESIGN THINKING’ DANS VOS PROJETS.
Hubstairs,3 250 000€,11/10/2019,https://www.jaimelesstartups.fr/news/hubstairs/,Levée de fonds : 3 250 000€,Fondateurs : Alexandre de VIgan,Nombre d'employés : 55,https://www.hubstairs.com/fr-FR/?utm_source=JaimeLesStartups,https://www.nfinite.app/fr-FR?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/hubstairs/,https://www.facebook.com/hubstairs,,"['123-456-7890', '+12345678902', '123-456-7891', '+12345678901']",[],"['123 Main Street, City, Country', '456 Elm Street, Town, Country']","HUBSTAIRS A DÉVELOPPÉ UNE SOLUTION DE CRÉATION DE CONTENUS VISUELS 3D, SPÉCIALISÉE DANS LA DÉCORATION"
Smart-Services,1000000,06/09/2019,https://www.jaimelesstartups.fr/news/smart-services-levee-de-fonds/,Levée de fonds : 1000000,Fondateurs : Mamoun IDRISSI / Stephen MORELLO / Kevin EGGERMONT,Nombre d'employés : 11,https://www.smart-services.com/?utm_source=JaimeLesStartups,https://www.smart-services.com/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/11102252/,https://www.facebook.com/ContactSmartServices/,,"['+33187668180', '01 87 66 81 80', '0187668180']",['contact@smart-services.com'],"[""139 rue d'Aboukir, 75002 Paris""]",SMART-SERVICES LÈVE 1 MILLION D’EUROS AVEC INTER INVEST CAPITAL
